Beats Per Minute (BPM),Danceability,Valence,Acousticness,Speechiness,Popularity
1.0,-0.14782586549179255,-0.02180420350978048,-0.21360922991932552,0.07078176260751172,0.0022060903807402405
-0.14782586549179255,1.0,0.4636191116237151,-0.10103327352158555,0.22690545535863496,0.2729351765937143
-0.02180420350978048,0.4636191116237151,1.0,-0.20775456730142147,0.26638887083063084,-0.06571304273362812
-0.21360922991932552,-0.10103327352158555,-0.20775456730142147,1.0,-0.1130097600580011,-0.12208941038796864
0.07078176260751172,0.22690545535863496,0.26638887083063084,-0.1130097600580011,1.0,0.1814018081177463
0.0022060903807402405,0.2729351765937143,-0.06571304273362812,-0.12208941038796864,0.1814018081177463,1.0
