Beats Per Minute (BPM),Danceability,Valence,Acousticness,Speechiness,Popularity
1.0,-0.5880368387598758,-0.08021898425218735,-0.29168869364615796,-0.29880101185543584,0.5411235696349437
-0.5880368387598758,1.0,0.3668160672039526,-0.24560980714642835,0.7694843852006322,0.08003215483365411
-0.08021898425218735,0.3668160672039526,1.0,-0.5409406998240709,0.10137141862207827,0.11764299354168246
-0.29168869364615796,-0.24560980714642835,-0.5409406998240709,1.0,-0.02866533832603801,-0.25966509478443006
-0.29880101185543584,0.7694843852006322,0.10137141862207827,-0.02866533832603801,1.0,0.49473446869938403
0.5411235696349437,0.08003215483365411,0.11764299354168246,-0.25966509478443006,0.49473446869938403,1.0
