Beats Per Minute (BPM),Danceability,Valence,Acousticness,Speechiness,Popularity
1.0,-0.12956286288546429,0.06934170784134006,-0.09077538160207807,0.0837823354042469,0.08493940261538956
-0.12956286288546429,1.0,0.5277366529739862,-0.08379785053223962,0.15546870406912403,-0.032350419731196255
0.06934170784134006,0.5277366529739862,1.0,-0.27260286097641645,0.18009522066743844,0.07796344372129693
-0.09077538160207807,-0.08379785053223962,-0.27260286097641645,1.0,-0.15630085726373139,-0.21087562731369258
0.0837823354042469,0.15546870406912403,0.18009522066743844,-0.15630085726373139,1.0,0.07075309274193149
0.08493940261538956,-0.032350419731196255,0.07796344372129693,-0.21087562731369258,0.07075309274193149,1.0
