BPM,Danceability,Valence,Acousticness,Speechiness,Popularity
1.0,-0.13707035562876255,0.062398743278061095,-0.12776638140591604,0.10359476588667028,0.003782642068807885
-0.13707035562876255,1.0,0.5172947831968631,-0.13431776760500932,0.09125324532939211,0.13824065535024987
0.062398743278061095,0.5172947831968631,1.0,-0.24422278989282933,0.12461554063939766,0.09351076795725047
-0.12776638140591604,-0.13431776760500932,-0.24422278989282933,1.0,-0.13449820805010695,-0.08713858284019253
0.10359476588667028,0.09125324532939211,0.12461554063939766,-0.13449820805010695,1.0,0.09854520158181046
0.003782642068807885,0.13824065535024987,0.09351076795725047,-0.08713858284019253,0.09854520158181046,1.0
