Beats Per Minute (BPM),Danceability,Valence,Acousticness,Speechiness,Popularity
1.0,-0.1610643579193836,0.07762709502289901,-0.05685165809317416,0.04385832990579615,-0.006111621460040787
-0.1610643579193836,1.0,0.6012130697290785,-0.22525279119741434,0.030476357642990025,0.19801602437424445
0.07762709502289901,0.6012130697290785,1.0,-0.3682353200162445,0.045465335455251776,0.1553433241347784
-0.05685165809317416,-0.22525279119741434,-0.3682353200162445,1.0,-0.19443150817202032,-0.03696058978908595
0.04385832990579615,0.030476357642990025,0.045465335455251776,-0.19443150817202032,1.0,0.03990206323249892
-0.006111621460040787,0.19801602437424445,0.1553433241347784,-0.03696058978908595,0.03990206323249892,1.0
