Beats Per Minute (BPM),Danceability,Valence,Acousticness,Speechiness,Popularity
1.0,-0.019756520479889017,0.16270181613879783,-0.12334841608580978,0.07178157528685201,0.01528720889406639
-0.019756520479889017,1.0,0.49202557360294014,-0.08198374125299787,-0.025372474753255665,0.20149313712171937
0.16270181613879783,0.49202557360294014,1.0,-0.08519342815996142,-0.00339128919438993,0.1800065258785405
-0.12334841608580978,-0.08198374125299787,-0.08519342815996142,1.0,-0.10068553219162364,0.08953768239489504
0.07178157528685201,-0.025372474753255665,-0.00339128919438993,-0.10068553219162364,1.0,-0.06539530228893367
0.01528720889406639,0.20149313712171937,0.1800065258785405,0.08953768239489504,-0.06539530228893367,1.0
